LAMMPS data file via write_data, version 22 Aug 2018, timestep = 20000000

500 atoms
1 atom types

-9.4072267551492317e-01 9.3387036327068369e+00 xlo xhi
-9.4072267551492317e-01 9.3387036327068369e+00 ylo yhi
-9.4072267551492317e-01 9.3387036327068369e+00 zlo zhi

Masses

1 1

Atoms # atomic

451 1 -3.4579570074240473e-01 6.9925808744716567e-01 1.2528426538743638e+00 -25 -25 -12
134 1 -3.3525024699250816e-01 -4.4326828678182539e-01 2.5038856515264740e-01 0 -11 29
248 1 9.3048352991033534e-02 4.4232407707640586e-02 -4.6833333799357441e-01 -2 10 19
252 1 -8.6190363133982506e-01 -4.6861203044416289e-01 -7.9505077437787586e-01 27 -50 45
412 1 -6.5549173325690846e-01 -8.9563953243519490e-01 1.1044802897445094e+00 2 56 88
14 1 -5.5347534757476968e-01 6.9929710589452210e-01 -8.9628831122752761e-01 -32 -4 -78
347 1 2.2960626880027113e+00 2.2897466586987081e-01 -5.1939562203598000e-01 -39 51 25
443 1 1.1057101052515561e+00 -2.8575038406400444e-01 -2.9750105392127468e-01 -61 -35 5
262 1 1.6664393186290809e+00 1.8108569666399954e-01 5.5388265369948320e-01 37 41 -51
291 1 2.0054544291682719e+00 -8.4275627743802417e-01 1.1440155888791796e+00 65 -41 54
253 1 3.2306472108415152e+00 -1.6154843391420981e-01 5.3770026384749348e-01 22 61 4
215 1 3.2303581521523714e+00 -5.4976915767938206e-01 -4.0419263899196212e-01 -35 -52 -12
44 1 3.9117418931605226e+00 2.3362366265279388e-01 1.3449429383724625e+00 5 18 -52
128 1 4.1097929113375375e+00 1.1905949036577823e-02 -2.1089451912557422e-01 41 -29 5
332 1 4.1610851957438291e+00 -6.0561988358686969e-01 7.1473141469164347e-01 30 -72 75
257 1 1.8694214336649906e-01 1.6496943989219237e+00 1.2818804243291653e+00 86 47 44
440 1 -8.4430453053992938e-01 1.8325978156480911e+00 9.6931728526281935e-01 64 5 18
210 1 7.4779687733739797e-01 1.9222440207330918e+00 2.6961202245331828e-01 62 34 -8
21 1 -1.2999231795608923e-01 1.0908228467579968e+00 1.7099348584155427e-01 47 -72 -7
319 1 1.6425049354678012e-01 2.3991499337843116e+00 -7.9156438301699639e-01 51 -59 -6
494 1 2.0760057629757123e+00 2.1101516448404336e+00 3.1453473191062398e-01 40 55 3
92 1 1.3111744654668782e+00 2.0663088014320579e+00 -7.0520508102933011e-01 -25 39 33
339 1 8.2596009730753206e-01 8.8110945137161245e-01 3.8707487173160282e-01 27 -100 -120
211 1 1.2788244698787805e+00 2.3412192530890290e+00 1.4842720430407059e+00 146 17 24
236 1 1.8896101555466873e+00 1.1581923180257547e+00 -2.3649521462777723e-01 4 69 -39
363 1 1.5604201792449062e+00 1.1781433811659494e+00 9.5934945982576258e-01 -27 -26 -67
229 1 3.2435582745456104e+00 9.2666449318081723e-01 1.6431742875344701e-01 -55 -23 -48
421 1 4.1065947153217826e+00 2.2072399160369374e+00 -6.5735039284537056e-01 -19 -33 -37
448 1 2.1955221587174756e-01 2.8222500131518653e+00 1.0191364595885990e+00 10 30 -12
476 1 9.1529443066415062e-01 3.5443861414812785e+00 -7.6994320572211483e-01 48 -21 -32
354 1 8.0171322193723871e-01 3.5098378428140649e+00 3.3813360415191185e-01 10 25 -17
399 1 1.0069710340614149e+00 3.6791373426322931e+00 1.3115426324599215e+00 60 29 27
233 1 1.7974898826669197e+00 3.1831149292363285e+00 1.8747551688446240e-01 20 28 21
348 1 4.1170036301379760e+00 3.4098950683993321e+00 -4.5884143990107379e-01 34 -4 -17
57 1 -1.7405446771161570e-01 -1.0801192985879160e-01 2.7968703061347848e+00 -37 -68 -12
444 1 -5.0899873398234396e-01 -5.9988423484526499e-01 4.0378271478385255e+00 -30 31 65
371 1 6.5007877950833093e-01 -8.3013295608799531e-01 3.3991791126382269e+00 3 31 48
244 1 3.4276579039429778e-01 -3.7464724900434399e-02 4.1912524741472579e+00 -69 -59 18
140 1 8.2602852155174578e-01 4.6353519657575726e-02 2.5379469385196947e+00 -33 74 -64
418 1 2.1512490727641169e+00 -6.6927427647966886e-02 2.4552563399986913e+00 -1 -65 26
389 1 3.9510006677794820e+00 5.9392438462782260e-01 3.4005264683278007e+00 85 57 -33
479 1 4.0127541166132881e+00 -2.7812732187333844e-01 2.7550778295904750e+00 41 -9 -30
122 1 3.2150783265996088e+00 -1.3256682936137854e-01 2.0550115010265984e+00 -29 25 -71
224 1 -6.8809795119021266e-01 1.5494730097557574e+00 2.7667332953142179e+00 31 58 28
66 1 7.0561809342456527e-01 9.9779701106027496e-01 2.0048063592148853e+00 80 30 81
141 1 2.6493090399915977e+00 8.4613659466310365e-01 2.2752988977634527e+00 -30 5 3
472 1 3.9239000537421500e+00 1.6644383418694946e+00 3.8415607607633708e+00 89 -29 -29
162 1 -2.9021393999104950e-01 2.7795039669539556e+00 2.1608877369869051e+00 -18 -67 -1
79 1 -6.8513206129824833e-01 4.0895905126312497e+00 1.9862598451945632e+00 3 -49 4
196 1 -8.6139942306491368e-01 3.4363916286978888e+00 3.1849267610850349e+00 30 26 -56
343 1 1.8408322236490577e+00 3.7064436839568042e+00 3.4496769859930696e+00 -6 -19 -12
177 1 1.0163928934176021e+00 3.0829716742288422e+00 3.6588106565359455e+00 14 77 11
410 1 3.9380727290613065e+00 2.6198124564585537e+00 3.2299233241193717e+00 9 0 98
492 1 3.8340303571611729e+00 2.8272467366536942e+00 2.0275419324000659e+00 21 -37 20
434 1 2.9078269784422597e+00 2.4954804067959806e+00 2.6089216788858680e+00 16 7 -19
76 1 4.0009081872543035e+00 4.0021737111431941e+00 2.9925471587055710e+00 48 21 16
409 1 -5.3572891879986329e-01 1.4912806803312750e-02 5.6187308654572545e+00 53 7 7
442 1 4.5108139202909903e-01 -2.4121317070509729e-01 5.1559350352833340e+00 55 110 -76
402 1 1.7924973749846207e-01 2.0031493933924671e-02 6.6436280589863763e+00 31 -14 -20
28 1 1.2598893493243222e+00 6.4798893054496554e-01 6.0393333317483400e+00 38 -71 -42
147 1 1.6039627330348996e+00 -3.4282137724108097e-01 5.5978703052915471e+00 -1 29 -29
